304139,1001011111010101100100110000000000000000
304141,1001001011000001110010011001111011001001
304143,1011010011111010000101101000111110101101
304145,0010011110011111100010101101110000000110
304147,0100100100011011000011110100000101000111
304149,0111011010100000110000100001010100100010
304151,1100011101001111001110010101110101100101
304153,1101110100111000010100000000100100001111
304155,0111110011011110101011000001110101011111
304157,1110000010001000001000101100111100111100
304159,1110110100010001011101101000101111111011
304161,0111001000000110000011110111101010100101
304163,1010100010000111011100011001111101000100
304165,0011100110101010001001101100100010110101
304167,0110100011110100101010101101010011000101
304169,1000101010111111010111010000000000000000
304171,1001001011010000110101000001000111011001
304173,1011010111001010100101001000111111110000
304175,1100011011101011011011100011101100000101
304177,0111011100001011000011111000011101011100
304179,1100011111000111011100011111010100011011
304181,1010010100001111111011011000010010000110
304183,1100000100001001000110110010001011001111
304185,0101001000011101100110000010100000101101
304187,0010000111011010000010010000111100001110
304189,0011001011111101101010110000000001000111
304191,0001001000011011110011110111001110111001
304193,1110111111011110101000101100011001100111
304195,1000100101011001010101110010110001100001
304197,1000110100001101111010011011010111111000
304199,1010100111111010000111010000000000000000
304201,1001001000100011011000110001110001111000
304203,1011011001001000101011010001111100101111
304205,1001001011110001100001101100110010111001
304207,0000000100011011000011111011100110010111
304209,1100101111111010111111110000110100100010
304211,0111110101001111011011111001011100010010
304213,0110111001110000011101100000100100001111
304215,1000011011011101111110101111111011111010
304217,0110101000100010001000101100111111110101
304219,1110001101010000101010101100100111000100
304221,0001111100000110000011111001100111111011
304223,0101011000001000100111000010001000000101
304225,0111000010100110001001011011000100110001
304227,0100000010011110110010100001110101011111
304229,0010101100101110010100100000000000000000
304231,1001001000011011110110111011100010101111
304233,1011011111011101000101011110111100001000
304235,1000100111011100011000111011010000111111
304237,1001100100000010000011110011100001100100
304239,0001010000101100111110010000011100011011
304241,1100000000001111101100111110110101010100
304243,0101100111100111011100110010001011001111
304245,0111010110100100001010100010110110100011
304247,1011110100110000000010010000111101101000
304249,1011011001001100101101000100011111011111
304251,0100011100011011110011110110001011110110
304253,1100110100100100000000000011111010111101
304255,0101001001110001111100101100100010011001
304257,1110010101011111110111010010011100101101
304259,0010110001000100100110100000000000000000
304261,1001001010010111101011010110010010011111
304263,1011000011011111111100001111111111010000
304265,0010001010100101110011000100010001110111
304267,0101000000011011000011111010110010010111
304269,0100100111100000000000111110100100100010
304271,0010001001001111010011100011000100100010
304273,0000010100111110101000000000100100001111
