374471,1386,30,1113DA2E64C256329E2BA316B1C58091BD1953F10088EAAAAA680F7D4BC0
374473,1386,30,132FDD868AC2D794606431C9D995C08904DFFCCC8903EAAAAA7B44420100
374475,1386,30,1008D90F73A32524A45AB7D8B3F20096EFBDDED836D7AAAAAA723F3A4AC0
374477,1386,30,00955555555555555555555555A940ADB3693B87B1446AAAAA754E174BC0
374479,1386,30,00955555555555555555555555A940ADB3FA52833EC66AAAAA7ED2404100
374481,1386,30,011CD85629B0EECD00420F1AAA04C0B060F48743EBC02AAAAA7C47708AC0
374483,1386,30,031CFFF00E49198418C4AF4499C540A31AF5484B0B64EAAAAA67B2D78BC0
374485,1386,30,052F7F4C1C100040100AD4B6DAAA80AAAA9BCAA461E3EAAAAA44A49B4100
374487,1386,30,00955555555555555555555555A940ADB5F320C38D116AAAAA7B3FF3CAC0
374489,1386,30,1008D90F73A32524A45AB7D8B3F20096EF9FFF8440002AAAAA734C4FCBC0
374491,1386,30,021CC92927E5C9C627918BB933F28086266484D6394FAAAAAA7824CB0100
374493,1386,30,041CDE001A0004615BF90C198FFD00BA805928E9D0752AAAAA553C478AC0
374495,1386,30,0600000001FFFFFF12606A89E24B40ADBEBBD703C841EAAAAA71C2418BC0
374497,1386,30,09FA6FA6D4FFF1000000AAAAAAAA80AAAA948103D7142AAAAA76C2918100
374499,1386,30,0AFAAAAAAAAAAAAAAAAAAA0057FE40960A80EC558808AAAAAA552BCE4AC0
374501,1386,30,120DF0E13E045C618D7BF3ED5F900082A516C3EBB2F9EAAAAA60210D4BC0
374503,1386,30,141DFF1184C1609418C5D46743BA80B360341CA587B06AAAAA43EE3C8100
374505,1386,30,1008D8CF77A32524A45AB82647F20096AFEFD1BB58146AAAAA435A75CAC0
374507,1386,30,00955555555555555555555555A940ADBAD3F30903D7EAAAAA5DCDEACBC0
374509,1386,30,00955555555555555555555555A940ADBB732F7D3A236AAAAA69BA5B8100
374511,1386,30,011CD85629B0EECD00420F1AAA04C0B060E2C8B3CBD1AAAAAA62F8F20AC0
374513,1386,30,031CFFF00E49198418C4AF4499C540A31AE1CAB535146AAAAA40C35F8BC0
374515,1386,30,052F7F4C1C100040100AD4B6DE6A80AAAA826D6350716AAAAA491410C100
374517,1386,30,00955555555555555555555555A940ADBD6A948212286AAAAA5E93DC8AC0
374519,1386,30,1008D8CF77A32524A45AB82647F20096AFF9B26AC0002AAAAA7CE817CBC0
374521,1386,30,021CC92927E5C9C627918BB933F280862664AEE5D4F72AAAAA5616204100
374523,1386,30,041CDE001A0004615BF90C198FFD00BA80595F1900AB6AAAAA6002498AC0
374525,1386,30,0600000001FFFFFF12606A89E24B40ADFAB80D5BECE26AAAAA50C7EA8BC0
374527,1386,30,07FA6F6401801C60D7D79248FF08009DC5614883E1966AAAAA5DA6EC0100
374529,1386,30,08F000C00003400E025C85E131E7C0A7F93D82F60A07AAAAAA475A8D4AC0
374531,1386,30,1113DA2E64C256329E2BA316B1C58091BD0693C1A63E2AAAAA5BF9C94BC0
374533,1386,30,132FDD868AC2D794606431C9D995C08904EBE1208903EAAAAA77FA4BC100
374535,1386,30,1008D88F79A32624A458B873DFF200968FFA2094578E6AAAAA5948F44AC0
374537,1386,30,00955555555555555555555555A940ADC27AF4C7B0B1EAAAAA786EB6CBC0
374539,1386,30,00955555555555555555555555A940ADC2FCE6BB1FBD6AAAAA78372B0100
374541,1386,30,011CD85629B0EECD00420F1AAA04C0B060CF4743D0322AAAAA41C1F58AC0
374543,1386,30,031CFFF00E49198418C4AF4499C540A31AC2A1C5601C2AAAAA662B89CBC0
374545,1386,30,052F7F4C1C100040100AD4B6E22A80AAAAB6E1D1367B6AAAAA6B3933C100
374547,1386,30,00955555555555555555555555A940ADC4D40D1132DBAAAAAA50E384CAC0
374549,1386,30,1008D88F79A32624A458B873DFF200968FF8B4FE80002AAAAA79FB0BCBC0
374551,1386,30,021CC92927E5C9C627918BB933F280862664B7688956AAAAAA5BB29B8100
374553,1386,30,041CDE001A0004615BF90C198FFD00BA805D9BB800EAAAAAAA4A06F70AC0
374555,1386,30,0600000001FFFFFF12606A89E24B40AE36A8B059E6D16AAAAA7A103B0BC0
374557,1386,30,09FA6FDEFC008400183600D01E3D00ADEBD30103F38FAAAAAA68D79D0100
374559,1386,30,0AF2491FE0364BFC2BFFD00057FE40960AB1BE1EE548AAAAAA765B43CAC0
374561,1386,30,120DF0E13E045C618D7BF3ED5F900082A508C3E13DDBEAAAAA4E6EB70BC0
374563,1386,30,141DFF1184C1609418C5D46743BA80B36022805F47B0EAAAAA670D270100
374565,1386,30,1010D80F7FA32524A45AB8C173F20099BFAF6DA555162AAAAA457AA90AC0
374567,1386,30,00955555555555555555555555A940ADC9CC714903DE6AAAAA6BF30C0BC0
374569,1386,30,00955555555555555555555555A940ADCA530C5B12A32AAAAA6E2FF50100
374571,1386,30,011CD85629B0EECD00420F1AAA04C0B060E188B3EBC6EAAAAA72DDE94AC0
374573,1386,30,031CFFF00E49198418C4AF4499C540A31AEF6909CC1EEAAAAA6DD952CBC0
374575,1386,30,052F7F4C1C100040100AD4B6E5EA80AAAAA2983BCC106AAAAA6F3F6C4100
374577,1386,30,00955555555555555555555555A940ADCC7411CE534AEAAAAA5DD1A74AC0
374579,1386,30,1010D80F7FA32524A45AB8C173F20099BF80BEF080002AAAAA44C7970BC0
374581,1386,30,021CC92927E5C9C627918BB933F2808626648EDACDF3AAAAAA4B797F4100
374583,1386,30,041CDE001A0004615BF90C198FFD00BA805DD8B2A90E6AAAAA68C445CAC0
374585,1386,30,0600000001FFFFFF12606A89E24B40AE72B0EC9F7FC92AAAAA40C7B64BC0
374587,1386,30,07FA6F7000A032021BB0E7E17EFBC08F35674883D849EAAAAA7BB2F58100
374589,1386,30,08FFFF1FFFFBA00400B60CFEA33BC0A7F799A4553607AAAAAA4C2FC54AC0
374591,1386,30,1113DA2E64C256329E2BA316B1C58091BD2ED3C5715BAAAAAA5567E10BC0
374593,1386,30,132FDD868AC2D794606431C9D995C08904F7FE318903EAAAAA4DEAE18100
374595,1386,30,1010D7CF81A32624A458B90F0BF200998FF0C25CB1716AAAAA5BD7DB4AC0
374597,1386,30,00955555555555555555555555A940ADD1537447B11C2AAAAA6852738BC0
374599,1386,30,00955555555555555555555555A940ADD1FC739EAFB7AAAAAA6917454100
374601,1386,30,011CD85629B0EECD00420F1AAA04C0B060FCC743CFBBEAAAAA7114304AC0
374603,1386,30,031CFFF00E49198418C4AF4499C540A31AD3A2AD04486AAAAA564CB54BC0
374605,1386,30,052F7F4C1C100040100AD4B6E9AA80AAAAA8E5BA28B96AAAAA4EB9AEC100
374607,1386,30,00955555555555555555555555A940ADD3FEC97758A56AAAAA5DEC638AC0
374609,1386,30,1010D7CF81A32624A458B90F0BF200998FC62EB540002AAAAA5ACDCBCBC0
374611,1386,30,021CC92927E5C9C627918BB933F280862664A97CFE61EAAAAA596B1F4100
374613,1386,30,041CDE001A0004615BF90C198FFD00BA805C287AD96F6AAAAA68FC480AC0
374615,1386,30,0600000001FFFFFF12606A89E24B40AEAE8891011FC82AAAAA63B7FB4BC0
374617,1386,30,09FA6FBE57FF9DFFF83C00F0425DC08BE8D40103C46A2AAAAA5C2D848100
374619,1386,30,0AF24A5FE05363FC87FF500057FE40960A927BB33D08AAAAAA4852320AC0
374621,1386,30,120DF0E13E045C618D7BF3ED5F900082A50883EC6FFCAAAAAA49A64C4BC0
374623,1386,30,141DFF1184C1609418C5D46743BA80B3600151C007B16AAAAA64415DC100
374625,1386,30,1010D78F85A32624A458B95C9FF200995FDA8CC5892D2AAAAA6F6B60CAC0
374627,1386,30,00955555555555555555555555A940ADD8DA0A8903C7EAAAAA71C9044BC0
374629,1386,30,00955555555555555555555555A940ADD971458EE740EAAAAA606D278100
374631,1386,30,011CD85629B0EECD00420F1AAA04C0B060FBC8B3C6D0EAAAAA5262510AC0
374633,1386,30,031CFFF00E49198418C4AF4499C540A31AF8E1135D59AAAAAA6DCE498BC0
374635,1386,30,052F7F4C1C100040100AD4B6ED6A80AAAA8D8A5ABE0CAAAAAA795DCE4100
374637,1386,30,00955555555555555555555555A940ADDB5A2A339BF26AAAAA425CB90AC0
374639,1386,30,1010D78F85A32624A458B95C9FF200995FFC89EC00002AAAAA649F908BC0
374641,1386,30,021CC92927E5C9C627918BB933F280862664A1002B2DEAAAAA77D62C4100
374643,1386,30,041CDE001A0004615BF90C198FFD00BA805C4F27D98CAAAAAA649C4D4AC0
374645,1386,30,0600000001FFFFFF12606A89E24B40AEEAB8E967F87EEAAAAA7F4172CBC0
374647,1386,30,07FA6F7C01C014171BD792487F0D00BE85664883DD82AAAAAA7325180100
374649,1386,30,08FFFBDFFF8400040199F9FD873F008BF7819D565F47AAAAAA4BD1C84AC0
374651,1386,30,1113DA2E64C256329E2BA316B1C58091BD2253EA9469AAAAAA5D5381CBC0
374653,1386,30,132FDD868AC2D794606431C9D995C08904C0677DC903EAAAAA5BC73D0100
374655,1386,30,1010D74F85A32624A458B9AA37F200994FB439A0E9286AAAAA494AD64AC0
374657,1386,30,00955555555555555555555555A940ADE043E147B1A6AAAAAA679B2C4BC0
374659,1386,30,00955555555555555555555555A940ADE0EB26C6C0416AAAAA41988B4100
374661,1386,30,011CD85629B0EECD00420F1AAA04C0B060D08743FACD6AAAAA5FECCC0AC0
374663,1386,30,031CFFF00E49198418C4AF4499C540A31AE0E49E4272EAAAAA41FEB84BC0
374665,1386,30,052F7F4C1C100040100AD4B6F12A80AAAA8102B1963BAAAAAA432DC00100
374667,1386,30,00955555555555555555555555A940ADE2F8C6E32EE66AAAAA7505854AC0
374669,1386,30,1010D74F85A32624A458B9AA37F200994F85FED600002AAAAA58B3004BC0
374671,1386,30,021CC92927E5C9C627918BB933F2808626648449CAE32AAAAA7147F0C100
374673,1386,30,041CDE001A0004615BF90C198FFD00BA805C9E88A9FEAAAAAA5AD5764AC0
374675,1386,30,0600000001FFFFFF12606A89E24B40AF26965A54208DAAAAAA5B3111CBC0
374677,1386,30,09FA6FEDBDFFFCFFFFC200D019BA008C1BF50103FF102AAAAA5FA78A0100
374679,1386,30,0AF7A17FE58DE5FFF800050057FE40960AAF5F825A48AAAAAA4385FB0AC0
374681,1386,30,120DF0E13E045C618D7BF3ED5F900082A52643DF1B306AAAAA754E480BC0
374683,1386,30,141DFF1184C1609418C5D46743BA80B3601F596887B1EAAAAA5A60088100
